_id,מפתח לפוליגון תכנית,מספר תוכנית,שם תוכנית,שלב תכנוני,יזם תכנון,סמל יישוב,יישוב,תאריך קיום תנאי סף,תאריך פרסום להפקדה ברשומות,תאריך פרסום לאישור ברשומות,קישור לאתר רשות מקרקעי ישראל,קישור לאתר מנהל תכנון,יחד פוטנציאל לשיווק
1007,2835001,27/במ/199,שכ' הגמל,תוקף,משרד הבינוי והשיכון,99,מצפה רמון,-,13/07/1995,03/12/1995,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=6002619,,6
1008,2835101,134/102/02/5,שדרות רגר שינוי,תוקף,משרד הבינוי והשיכון,9000,באר שבע,-,16/11/2003,15/04/2004,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=6004190,,68
1009,2835401,143/03/25,נופי מדבר,תוקף,משרד הבינוי והשיכון,2200,דימונה,-,22/05/2003,14/08/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=6004065,,231
1010,2836501,4/במ/131,שמשון אינפילים,תוקף,משרד הבינוי והשיכון,7100,אשקלון,-,15/10/1992,19/08/1993,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1000898,,26
1011,2837701,בש/158,השחר-רמת בית שמש ג 1,תוקף,משרד הבינוי והשיכון,2610,בית שמש,-,01/12/1998,26/07/1999,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1002302,,1
1012,2838601,הל/במ/110,"שכונה ז, ח, ג",תוקף,משרד הבינוי והשיכון,1015,מבשרת ציון,-,26/05/1994,22/03/1996,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1000502,,1
1013,2838701,164/02/18,אתר המחנה,תוקף,משרד הבינוי והשיכון,1034,קרית מלאכי,-,17/06/2009,29/08/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1010970,,497
1014,2839001,39/101/02/9,רובע הפרחים,תוקף,משרד הבינוי והשיכון,2630,קרית גת,-,08/08/2007,24/05/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1010554,,26
1015,2841001,108/101/02/4,מגדל צפון,תוקף,משרד הבינוי והשיכון,7100,אשקלון,-,06/10/1996,20/03/1997,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1001191,,99
1016,2841101,4/במ/1/92,נאות אשקלון ב - נוה אילן,תוקף,משרד הבינוי והשיכון,7100,אשקלון,-,13/07/1995,24/12/1995,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1000271,,140
1017,2842401,2302ב,צור באחר,תוקף,משרד הבינוי והשיכון,3000,ירושלים,-,21/06/1998,23/09/1999,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1006093,,314
1018,2843601,בש/138/יד,"גבעת הבריכה
",תוקף,משרד הבינוי והשיכון,2610,בית שמש,-,08/11/2007,18/11/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1010367,,5
1019,2846701,ג/18365,הרחבה דרומית סאג'ור,תוקף,משרד הבינוי והשיכון,525,סאגור,12/10/2009,22/08/2012,11/03/2014,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2012004,,9
1020,2847801,ג/במ/202,שנלר א,תוקף,משרד הבינוי והשיכון,7300,נצרת,-,03/11/1994,28/05/1996,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000710,,26
1021,2847901,ג/במ/47,דרום מערב + הוסטל,תוקף,משרד הבינוי והשיכון,9200,בית שאן,-,27/02/1992,14/01/1993,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000216,,123
1022,2848201,ג/16968,כמאנות,תוקף,משרד הבינוי והשיכון,1331,כמאנה,-,11/11/2008,06/06/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010431,,105
1023,2848901,ג/4952,שכונת הגליל,תוקף,משרד הבינוי והשיכון,7300,נצרת,-,04/03/1990,16/11/2000,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003957,,264
1024,2849101,ג/11634,שכונה צפונית,תוקף,משרד הבינוי והשיכון,962,טובא זנגריה,-,30/03/2000,19/09/2000,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003735,,12
1025,2849401,ג/19998,שכונה מערבית,תוקף,משרד הבינוי והשיכון,489,דבוריה,-,30/04/2013,16/09/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2012360,,30
1026,2849501,ג/19834, ,תוקף,משרד הבינוי והשיכון,482,בעינה נג'ידאת,-,10/07/2011,11/09/2012,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010022,,3
1027,2849601,ג/10466,מקביליה,תוקף,משרד הבינוי והשיכון,635,מקיבלה,-,23/11/2000,03/07/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004736,,51
1028,2849901,מק/כר/2/11913,"רבין רה תכנון שינוי משצ""פ ומ""צ",תוקף,משרד הבינוי והשיכון,1139,כרמיאל,-,28/02/2011,10/10/2011,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2009473,,150
1029,2850401,ג/20616,עילבון שכונה מזרחית,הפקדה,משרד הבינוי והשיכון,530,עילבון,-,07/10/2014,-,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2013419,,425
1030,2850901,ג/18753,שלב א - הרחבה,תוקף,משרד הבינוי והשיכון,538,שעב,-,22/12/2011,01/11/2012,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010102,,35
1031,2851101,ג/19872,שכונת ההר,תוקף,משרד הבינוי והשיכון,490,דיר אל-אסד,-,15/01/2015,27/12/2017,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2013604,,250
1032,2851301,ש/519,ישוב ערבי,תוקף,משרד הבינוי והשיכון,541,גסר א זרקא,-,27/02/1997,27/12/1999,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=3003684,,15
1033,2851601,ג/19399,הרחבה מערבית,תוקף,משרד הבינוי והשיכון,496,חורפיש,-,06/08/2013,30/05/2016,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2012724,,2
1034,2852001,ג/14495,כיסרא מערב,תוקף,משרד הבינוי והשיכון,1296,כסרא-סמיע,-,24/07/2005,25/07/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006671,,54
1035,2852101,ג/15109,כיסרא מזרח,תוקף,משרד הבינוי והשיכון,1296,כסרא-סמיע,-,19/06/2006,20/03/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007619,,158
1036,2852301,24/במ/5,מעוף,תוקף,משרד הבינוי והשיכון,2560,ערד,-,23/05/1989,18/11/1990,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=6000180,,47
1037,2852401,10/212/03/5,4-נוה מנחם א,תוקף,משרד הבינוי והשיכון,9000,באר שבע,-,08/02/2001,12/07/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=6003763,,120
1038,2854401,139/101/02/4,שכונת עמיצור,תוקף,משרד הבינוי והשיכון,7100,אשקלון,-,15/07/2002,05/05/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1003697,,72
1039,2854501,6513/א,מורדות נווה יעקב,תוקף,משרד הבינוי והשיכון,3000,ירושלים,-,28/02/2008,21/01/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1010767,,42
1040,2854601,"תמ""א 39",מרחב ניצנים,תנאי סף,משרד הבינוי והשיכון,9936,מ.א. חוף אשקלון,-,-,-,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=9109522,,162
1041,2854901,6/123/03/6,תלמי יפה,תוקף,משרד הבינוי והשיכון,9936,מ.א. חוף אשקלון,-,08/08/2007,26/06/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=1010209,,48
